Actual_Default,Predicted_Prob,Loan_Amount,Profit_No_Model,Approved_By_Model,Profit_With_Model
0,0.029852323,1170000,117000,TRUE,117000
0,0.086568583,1022022,102202.2,TRUE,102202.2
0,0.238060626,418743,41874.3,FALSE,0
0,0.018263379,238896,23889.6,TRUE,23889.6
0,0.056578376,495000,49500,TRUE,49500
0,0.02118823,508495.5,50849.55,TRUE,50849.55
0,0.104972504,1089000,108900,TRUE,108900
0,0.059801579,593010,59301,TRUE,59301
0,0.029144512,862560,86256,TRUE,86256
0,0.042583228,819391.5,81939.15,TRUE,81939.15
0,0.090792203,254700,25470,TRUE,25470
0,0.116870565,90000,9000,TRUE,9000
0,0.050784271,314100,31410,TRUE,31410
0,0.020440528,922500,92250,TRUE,92250
0,0.079805286,574668,57466.8,TRUE,57466.8
0,0.054994774,495000,49500,TRUE,49500
0,0.045507902,379008,37900.8,TRUE,37900.8
0,0.03477709,284400,28440,TRUE,28440
0,0.065788112,337500,33750,TRUE,33750
0,0.034040041,755190,75519,TRUE,75519
1,0.093277342,251280,-251280,TRUE,-251280
0,0.059680182,1350000,135000,TRUE,135000
0,0.037469099,71955,7195.5,TRUE,7195.5
0,0.04107375,263686.5,26368.65,TRUE,26368.65
0,0.048040899,1035832.5,103583.25,TRUE,103583.25
0,0.052206691,545040,54504,TRUE,54504
1,0.154915922,495000,-495000,TRUE,-495000
0,0.061235254,790830,79083,TRUE,79083
0,0.034336062,135000,13500,TRUE,13500
0,0.038931492,408780,40878,TRUE,40878
0,0.02358286,728460,72846,TRUE,72846
0,0.088890906,180000,18000,TRUE,18000
0,0.047754368,157500,15750,TRUE,15750
0,0.030356993,284400,28440,TRUE,28440
0,0.068284189,314100,31410,TRUE,31410
0,0.056468153,1339884,133988.4,TRUE,133988.4
0,0.018293287,2700000,270000,TRUE,270000
0,0.063733873,1288350,128835,TRUE,128835
0,0.049076197,315000,31500,TRUE,31500
0,0.037638014,473161.5,47316.15,TRUE,47316.15
0,0.115117698,1480500,148050,TRUE,148050
0,0.041227819,868500,86850,TRUE,86850
0,0.068900283,225000,22500,TRUE,22500
1,0.080769282,629325,-629325,TRUE,-629325
0,0.021103194,148365,14836.5,TRUE,14836.5
0,0.022173404,679500,67950,TRUE,67950
0,0.047533944,331920,33192,TRUE,33192
0,0.051817942,679500,67950,TRUE,67950
0,0.124394276,450000,45000,TRUE,45000
0,0.035759956,1227901.5,122790.15,TRUE,122790.15
0,0.087196918,495351,49535.1,TRUE,49535.1
0,0.05897801,601470,60147,TRUE,60147
1,0.446518849,450000,-450000,FALSE,0
0,0.385237511,545040,54504,FALSE,0
0,0.048414565,900000,90000,TRUE,90000
0,0.02466518,733500,73350,TRUE,73350
0,0.035462405,315000,31500,TRUE,31500
0,0.076471588,545040,54504,TRUE,54504
0,0.029557669,358344,35834.4,TRUE,35834.4
0,0.056309417,50940,5094,TRUE,5094
0,0.127463752,254700,25470,TRUE,25470
0,0.111011412,677664,67766.4,TRUE,67766.4
0,0.348645048,614475,61447.5,FALSE,0
0,0.06081302,384048,38404.8,TRUE,38404.8
0,0.020045695,760225.5,76022.55,TRUE,76022.55
0,0.018789594,808650,80865,TRUE,80865
0,0.064667959,1078200,107820,TRUE,107820
0,0.02198067,1006920,100692,TRUE,100692
0,0.021914691,1824480,182448,TRUE,182448
0,0.035264241,819792,81979.2,TRUE,81979.2
0,0.017665208,540000,54000,TRUE,54000
0,0.034460914,726381,72638.1,TRUE,72638.1
0,0.079865229,573408,57340.8,TRUE,57340.8
0,0.02345526,1381500,138150,TRUE,138150
0,0.305706126,533668.5,53366.85,FALSE,0
0,0.030181605,585000,58500,TRUE,58500
0,0.043953524,278460,27846,TRUE,27846
0,0.038425639,175896,17589.6,TRUE,17589.6
0,0.035153872,299772,29977.2,TRUE,29977.2
0,0.034177921,1224990,122499,TRUE,122499
0,0.03057353,1575000,157500,TRUE,157500
0,0.026799985,728460,72846,TRUE,72846
0,0.207773679,229230,22923,FALSE,0
0,0.020375089,1735299,173529.9,TRUE,173529.9
0,0.068102871,284400,28440,TRUE,28440
0,0.032471077,225000,22500,TRUE,22500
0,0.033725854,504000,50400,TRUE,50400
0,0.046776946,679500,67950,TRUE,67950
0,0.076457125,187704,18770.4,TRUE,18770.4
0,0.042618415,377370,37737,TRUE,37737
0,0.042590027,1113840,111384,TRUE,111384
0,0.024099329,971280,97128,TRUE,97128
0,0.083293321,619965,61996.5,TRUE,61996.5
1,0.127721493,1006920,-1006920,TRUE,-1006920
1,0.139697243,479700,-479700,TRUE,-479700
0,0.028488583,664569,66456.9,TRUE,66456.9
0,0.064613832,351486,35148.6,TRUE,35148.6
0,0.065222924,314100,31410,TRUE,31410
1,0.157641228,467257.5,-467257.5,TRUE,-467257.5
0,0.017618871,791595,79159.5,TRUE,79159.5
0,0.060605134,584766,58476.6,TRUE,58476.6
0,0.077352607,198666,19866.6,TRUE,19866.6
0,0.12203595,254700,25470,TRUE,25470
0,0.03446718,1077061.5,107706.15,TRUE,107706.15
0,0.024335623,188685,18868.5,TRUE,18868.5
0,0.088396878,1305000,130500,TRUE,130500
0,0.060421283,135000,13500,TRUE,13500
0,0.072086747,679500,67950,TRUE,67950
0,0.124861889,1125000,112500,TRUE,112500
0,0.019578522,263686.5,26368.65,TRUE,26368.65
0,0.025714149,95940,9594,TRUE,9594
0,0.121686549,640080,64008,TRUE,64008
0,0.523839038,509602.5,50960.25,FALSE,0
0,0.222919763,753840,75384,FALSE,0
0,0.030436218,180000,18000,TRUE,18000
0,0.094038382,654498,65449.8,TRUE,65449.8
0,0.048519348,225000,22500,TRUE,22500
0,0.205855219,728460,72846,FALSE,0
0,0.233147685,284400,28440,FALSE,0
0,0.096339239,675000,67500,TRUE,67500
0,0.025083613,450000,45000,TRUE,45000
0,0.048360901,794173.5,79417.35,TRUE,79417.35
0,0.01818014,1890000,189000,TRUE,189000
0,0.126487928,746280,74628,TRUE,74628
0,0.050558711,668304,66830.4,TRUE,66830.4
0,0.027282725,312678,31267.8,TRUE,31267.8
0,0.021317874,112500,11250,TRUE,11250
0,0.026934284,845023.5,84502.35,TRUE,84502.35
0,0.051271812,1113840,111384,TRUE,111384
0,0.018735632,135000,13500,TRUE,13500
0,0.045294242,203760,20376,TRUE,20376
0,0.088495743,1575000,157500,TRUE,157500
0,0.06476213,299772,29977.2,TRUE,29977.2
0,0.057165163,1534500,153450,TRUE,153450
0,0.024038051,540000,54000,TRUE,54000
0,0.036441925,119925,11992.5,TRUE,11992.5
0,0.037951467,513000,51300,TRUE,51300
0,0.067132751,253737,25373.7,TRUE,25373.7
0,0.026254829,765261,76526.1,TRUE,76526.1
0,0.247547548,135000,13500,FALSE,0
0,0.088208427,501435,50143.5,TRUE,50143.5
0,0.043246508,480060,48006,TRUE,48006
0,0.076788859,231813,23181.3,TRUE,23181.3
0,0.159774779,254700,25470,TRUE,25470
0,0.023877373,630000,63000,TRUE,63000
0,0.190916307,135000,13500,FALSE,0
0,0.028644733,900000,90000,TRUE,90000
0,0.115763508,814041,81404.1,TRUE,81404.1
0,0.025897744,254700,25470,TRUE,25470
0,0.051796782,299772,29977.2,TRUE,29977.2
0,0.166055281,284400,28440,TRUE,28440
1,0.125004431,808650,-808650,TRUE,-808650
0,0.182905808,1085994,108599.4,FALSE,0
0,0.020556949,1125000,112500,TRUE,112500
0,0.043148808,270000,27000,TRUE,27000
0,0.03483262,1125000,112500,TRUE,112500
0,0.0476953,966555,96655.5,TRUE,96655.5
0,0.044144632,675000,67500,TRUE,67500
0,0.02420192,112500,11250,TRUE,11250
0,0.037044147,94500,9450,TRUE,9450
0,0.030002201,1006920,100692,TRUE,100692
0,0.071931066,225000,22500,TRUE,22500
0,0.049427955,900000,90000,TRUE,90000
0,0.029759983,900000,90000,TRUE,90000
0,0.069107721,117162,11716.2,TRUE,11716.2
0,0.090079278,679500,67950,TRUE,67950
1,0.031748394,675000,-675000,TRUE,-675000
0,0.121057089,135000,13500,TRUE,13500
0,0.025441065,269550,26955,TRUE,26955
0,0.033616109,787131,78713.1,TRUE,78713.1
0,0.031876029,450000,45000,TRUE,45000
0,0.038639559,799956,79995.6,TRUE,79995.6
0,0.044559007,450000,45000,TRUE,45000
0,0.085606488,166810.5,16681.05,TRUE,16681.05
0,0.152658456,513531,51353.1,TRUE,51353.1
0,0.204091994,325908,32590.8,FALSE,0
0,0.045347039,270000,27000,TRUE,27000
0,0.375802483,450000,45000,FALSE,0
0,0.068780456,454500,45450,TRUE,45450
1,0.068050171,450000,-450000,TRUE,-450000
0,0.058836508,463500,46350,TRUE,46350
0,0.064309463,327024,32702.4,TRUE,32702.4
0,0.044292331,561384,56138.4,TRUE,56138.4
0,0.065117592,814041,81404.1,TRUE,81404.1
0,0.066405479,945000,94500,TRUE,94500
1,0.043542382,215640,-215640,TRUE,-215640
0,0.034678438,755190,75519,TRUE,75519
0,0.106844482,225000,22500,TRUE,22500
0,0.02902161,497520,49752,TRUE,49752
0,0.066595182,760225.5,76022.55,TRUE,76022.55
0,0.066072201,728460,72846,TRUE,72846
0,0.029184704,1051245,105124.5,TRUE,105124.5
0,0.023625545,924858,92485.8,TRUE,92485.8
0,0.01554244,1227901.5,122790.15,TRUE,122790.15
0,0.100643982,450000,45000,TRUE,45000
0,0.31985828,450000,45000,FALSE,0
0,0.152051118,163008,16300.8,TRUE,16300.8
0,0.116330342,278460,27846,TRUE,27846
0,0.02419493,1125000,112500,TRUE,112500
1,0.09311302,80865,-80865,TRUE,-80865
0,0.022224852,1065433.5,106543.35,TRUE,106543.35
0,0.119518987,270000,27000,TRUE,27000
0,0.018277477,57564,5756.4,TRUE,5756.4
0,0.037714831,532494,53249.4,TRUE,53249.4
1,0.027782183,1288350,-1288350,TRUE,-1288350
1,0.063791906,408780,-408780,TRUE,-408780
0,0.018606239,961146,96114.6,TRUE,96114.6
0,0.068718639,781920,78192,TRUE,78192
1,0.032946965,247500,-247500,TRUE,-247500
0,0.026590295,1006920,100692,TRUE,100692
0,0.04737444,254700,25470,TRUE,25470
0,0.043443835,630000,63000,TRUE,63000
0,0.032046896,436032,43603.2,TRUE,43603.2
0,0.215341466,545040,54504,FALSE,0
0,0.059348861,532345.5,53234.55,TRUE,53234.55
0,0.055838676,1067940,106794,TRUE,106794
0,0.10039346,1288350,128835,TRUE,128835
0,0.027388296,450000,45000,TRUE,45000
0,0.020268261,752742,75274.2,TRUE,75274.2
0,0.08891625,900000,90000,TRUE,90000
1,0.053255965,906228,-906228,TRUE,-906228
0,0.035407386,312768,31276.8,TRUE,31276.8
0,0.041004462,360000,36000,TRUE,36000
0,0.095899046,1125000,112500,TRUE,112500
1,0.194145502,455040,-455040,FALSE,0
0,0.033959877,973710,97371,TRUE,97371
0,0.030900944,675000,67500,TRUE,67500
0,0.085960178,990000,99000,TRUE,99000
0,0.028045096,450000,45000,TRUE,45000
0,0.062913142,454500,45450,TRUE,45450
0,0.055222828,1111500,111150,TRUE,111150
0,0.016635302,269550,26955,TRUE,26955
0,0.08194949,543735,54373.5,TRUE,54373.5
0,0.031015743,144279,14427.9,TRUE,14427.9
0,0.10123741,339241.5,33924.15,TRUE,33924.15
0,0.030795747,781920,78192,TRUE,78192
0,0.025522741,270000,27000,TRUE,27000
0,0.041141625,188460,18846,TRUE,18846
0,0.069139012,701730,70173,TRUE,70173
0,0.08244233,742500,74250,TRUE,74250
1,0.390640259,225000,-225000,FALSE,0
0,0.134364418,450000,45000,TRUE,45000
0,0.048584505,270000,27000,TRUE,27000
0,0.134447235,408780,40878,TRUE,40878
0,0.09965373,342000,34200,TRUE,34200
0,0.026693323,1057266,105726.6,TRUE,105726.6
0,0.054535111,383746.5,38374.65,TRUE,38374.65
0,0.060160923,211630.5,21163.05,TRUE,21163.05
0,0.043434186,293733,29373.3,TRUE,29373.3
0,0.195432547,835380,83538,FALSE,0
0,0.021643461,1269000,126900,TRUE,126900
0,0.048531709,945000,94500,TRUE,94500
0,0.09858218,1350000,135000,TRUE,135000
0,0.085980626,229500,22950,TRUE,22950
0,0.036458093,630000,63000,TRUE,63000
1,0.226355954,900000,-900000,FALSE,0
0,0.021968734,1096020,109602,TRUE,109602
0,0.117125298,180000,18000,TRUE,18000
0,0.066639007,202500,20250,TRUE,20250
0,0.207513006,691020,69102,FALSE,0
0,0.152590171,360000,36000,TRUE,36000
0,0.018047585,277969.5,27796.95,TRUE,27796.95
0,0.090806839,337500,33750,TRUE,33750
0,0.023188393,101880,10188,TRUE,10188
0,0.029407297,3150000,315000,TRUE,315000
0,0.06220464,242595,24259.5,TRUE,24259.5
0,0.115497202,450000,45000,TRUE,45000
0,0.019797775,1808460,180846,TRUE,180846
0,0.083989137,152820,15282,TRUE,15282
0,0.04298878,728460,72846,TRUE,72846
0,0.14355828,500427,50042.7,TRUE,50042.7
0,0.047665891,1762110,176211,TRUE,176211
0,0.04278371,497520,49752,TRUE,49752
0,0.017957055,534204,53420.4,TRUE,53420.4
0,0.11750851,298512,29851.2,TRUE,29851.2
0,0.101235475,534204,53420.4,TRUE,53420.4
0,0.051342488,360000,36000,TRUE,36000
0,0.022990341,765000,76500,TRUE,76500
0,0.072606228,781920,78192,TRUE,78192
0,0.025985333,142200,14220,TRUE,14220
0,0.168521507,646920,64692,TRUE,64692
0,0.082461282,2250000,225000,TRUE,225000
0,0.047560221,814041,81404.1,TRUE,81404.1
0,0.038917539,942300,94230,TRUE,94230
0,0.057091651,180000,18000,TRUE,18000
0,0.050759311,343800,34380,TRUE,34380
0,0.139667045,755190,75519,TRUE,75519
0,0.068352011,808650,80865,TRUE,80865
1,0.252656354,627277.5,-627277.5,FALSE,0
0,0.02157164,587619,58761.9,TRUE,58761.9
0,0.036869703,54000,5400,TRUE,5400
0,0.094464672,333337.5,33333.75,TRUE,33333.75
1,0.069177064,900243,-900243,TRUE,-900243
0,0.055357559,433458,43345.8,TRUE,43345.8
0,0.016719476,1204623,120462.3,TRUE,120462.3
0,0.038238674,170640,17064,TRUE,17064
0,0.054211249,270000,27000,TRUE,27000
0,0.121114978,270000,27000,TRUE,27000
0,0.118916029,426645,42664.5,TRUE,42664.5
0,0.064362396,698517,69851.7,TRUE,69851.7
0,0.173116235,640080,64008,TRUE,64008
0,0.087968791,373500,37350,TRUE,37350
0,0.044710644,364896,36489.6,TRUE,36489.6
0,0.117394925,715500,71550,TRUE,71550
0,0.041417125,1971072,197107.2,TRUE,197107.2
0,0.064321211,900000,90000,TRUE,90000
0,0.216287696,227520,22752,FALSE,0
0,0.026042843,288873,28887.3,TRUE,28887.3
0,0.054623979,450000,45000,TRUE,45000
0,0.12113453,679500,67950,TRUE,67950
0,0.12652074,497520,49752,TRUE,49752
0,0.074052438,296505,29650.5,TRUE,29650.5
0,0.05368137,536917.5,53691.75,TRUE,53691.75
0,0.023299885,1042560,104256,TRUE,104256
0,0.040078811,539100,53910,TRUE,53910
0,0.039999372,824823,82482.3,TRUE,82482.3
0,0.037498694,1971072,197107.2,TRUE,197107.2
1,0.029358745,314055,-314055,TRUE,-314055
0,0.035359318,900000,90000,TRUE,90000
0,0.092779325,142632,14263.2,TRUE,14263.2
0,0.036833196,284400,28440,TRUE,28440
1,0.025296123,454500,-454500,TRUE,-454500
0,0.04100285,270000,27000,TRUE,27000
0,0.191233649,450000,45000,FALSE,0
0,0.03297306,1035832.5,103583.25,TRUE,103583.25
0,0.023094544,997389,99738.9,TRUE,99738.9
0,0.049073508,208512,20851.2,TRUE,20851.2
0,0.040542603,682875,68287.5,TRUE,68287.5
0,0.061091284,157050,15705,TRUE,15705
1,0.444081593,495216,-495216,FALSE,0
0,0.047026817,754740,75474,TRUE,75474
0,0.062699806,900000,90000,TRUE,90000
0,0.024298566,463284,46328.4,TRUE,46328.4
0,0.019394388,765000,76500,TRUE,76500
1,0.103464096,1078200,-1078200,TRUE,-1078200
0,0.091309559,533668.5,53366.85,TRUE,53366.85
0,0.017071549,337500,33750,TRUE,33750
0,0.066391542,922266,92226.6,TRUE,92226.6
0,0.090178261,755190,75519,TRUE,75519
1,0.13807886,1125000,-1125000,TRUE,-1125000
0,0.017437203,270000,27000,TRUE,27000
0,0.035991396,1078200,107820,TRUE,107820
0,0.052854696,247500,24750,TRUE,24750
1,0.317558139,237582,-237582,FALSE,0
0,0.091577335,364896,36489.6,TRUE,36489.6
0,0.036639816,78192,7819.2,TRUE,7819.2
0,0.090098579,450000,45000,TRUE,45000
1,0.055825696,755190,-755190,TRUE,-755190
0,0.019699502,332842.5,33284.25,TRUE,33284.25
0,0.083529955,417024,41702.4,TRUE,41702.4
0,0.086368471,346392,34639.2,TRUE,34639.2
0,0.15754262,472500,47250,TRUE,47250
0,0.027633688,450000,45000,TRUE,45000
0,0.026743474,1129500,112950,TRUE,112950
0,0.050516071,355500,35550,TRUE,35550
0,0.069341942,526500,52650,TRUE,52650
0,0.18943827,239850,23985,FALSE,0
0,0.034803363,269550,26955,TRUE,26955
0,0.038532554,1288350,128835,TRUE,128835
0,0.117384808,269550,26955,TRUE,26955
0,0.029131708,315000,31500,TRUE,31500
0,0.030285353,900000,90000,TRUE,90000
0,0.039180983,254700,25470,TRUE,25470
1,0.060883115,986553,-986553,TRUE,-986553
0,0.071459008,531373.5,53137.35,TRUE,53137.35
0,0.054951483,691020,69102,TRUE,69102
0,0.121511965,531706.5,53170.65,TRUE,53170.65
0,0.057367635,1433367,143336.7,TRUE,143336.7
0,0.018828816,675000,67500,TRUE,67500
0,0.053027757,427176,42717.6,TRUE,42717.6
0,0.048405028,1000858.5,100085.85,TRUE,100085.85
0,0.027931574,855000,85500,TRUE,85500
0,0.080262073,770913,77091.3,TRUE,77091.3
0,0.035169932,180000,18000,TRUE,18000
0,0.105369421,439074,43907.4,TRUE,43907.4
0,0.05169683,272578.5,27257.85,TRUE,27257.85
0,0.032664331,225000,22500,TRUE,22500
0,0.099979327,1162170,116217,TRUE,116217
1,0.43009205,284400,-284400,FALSE,0
0,0.112386588,270000,27000,TRUE,27000
1,0.03563783,1517724,-1517724,TRUE,-1517724
0,0.081854861,560664,56066.4,TRUE,56066.4
0,0.031613319,135000,13500,TRUE,13500
0,0.036503928,675000,67500,TRUE,67500
0,0.113454881,265851,26585.1,TRUE,26585.1
0,0.03020326,675000,67500,TRUE,67500
0,0.076883063,669600,66960,TRUE,66960
0,0.112981068,497520,49752,TRUE,49752
0,0.043719184,573408,57340.8,TRUE,57340.8
0,0.262715472,284400,28440,FALSE,0
0,0.097016354,587619,58761.9,TRUE,58761.9
0,0.095864043,521280,52128,TRUE,52128
0,0.02647807,679500,67950,TRUE,67950
0,0.055303059,2142459,214245.9,TRUE,214245.9
0,0.137258061,156384,15638.4,TRUE,15638.4
0,0.027803703,472500,47250,TRUE,47250
0,0.021405642,629325,62932.5,TRUE,62932.5
0,0.019274517,2303460,230346,TRUE,230346
1,0.207878169,1096020,-1096020,FALSE,0
0,0.029249578,241618.5,24161.85,TRUE,24161.85
0,0.025545322,948055.5,94805.55,TRUE,94805.55
0,0.040656541,405000,40500,TRUE,40500
0,0.144778871,207396,20739.6,TRUE,20739.6
0,0.040016361,563269.5,56326.95,TRUE,56326.95
0,0.044212452,679500,67950,TRUE,67950
0,0.094250386,1546020,154602,TRUE,154602
0,0.058765753,1078200,107820,TRUE,107820
0,0.045409618,961794,96179.4,TRUE,96179.4
0,0.259731699,312768,31276.8,FALSE,0
0,0.047095865,1359000,135900,TRUE,135900
1,0.233457352,545040,-545040,FALSE,0
0,0.091869448,1321902,132190.2,TRUE,132190.2
0,0.030084737,450000,45000,TRUE,45000
0,0.04402892,540000,54000,TRUE,54000
0,0.053602024,95940,9594,TRUE,9594
0,0.059270918,723996,72399.6,TRUE,72399.6
0,0.032293128,900000,90000,TRUE,90000
0,0.062302371,888840,88884,TRUE,88884
0,0.032905253,485640,48564,TRUE,48564
0,0.081928606,1223010,122301,TRUE,122301
0,0.03032072,1178217,117821.7,TRUE,117821.7
0,0.038281211,255960,25596,TRUE,25596
1,0.358456964,848745,-848745,FALSE,0
0,0.023372452,153504,15350.4,TRUE,15350.4
0,0.025144354,1260702,126070.2,TRUE,126070.2
0,0.052667373,286704,28670.4,TRUE,28670.4
0,0.111203219,152820,15282,TRUE,15282
0,0.074506787,247275,24727.5,TRUE,24727.5
0,0.027689898,405000,40500,TRUE,40500
0,0.061330456,412560,41256,TRUE,41256
0,0.029006836,528633,52863.3,TRUE,52863.3
0,0.032230373,450000,45000,TRUE,45000
0,0.150388535,315000,31500,TRUE,31500
1,0.020176963,270000,-270000,TRUE,-270000
0,0.064171695,781920,78192,TRUE,78192
0,0.039904068,1293502.5,129350.25,TRUE,129350.25
0,0.03948282,932643,93264.3,TRUE,93264.3
0,0.030677385,700830,70083,TRUE,70083
0,0.023266583,101880,10188,TRUE,10188
0,0.076245835,454500,45450,TRUE,45450
0,0.03899378,1275372,127537.2,TRUE,127537.2
0,0.197738574,724500,72450,FALSE,0
0,0.021027035,405000,40500,TRUE,40500
0,0.069456528,299772,29977.2,TRUE,29977.2
0,0.016025431,2606400,260640,TRUE,260640
0,0.023887999,180000,18000,TRUE,18000
0,0.073949226,640080,64008,TRUE,64008
0,0.028922025,454500,45450,TRUE,45450
0,0.048882938,630000,63000,TRUE,63000
0,0.083904262,135000,13500,TRUE,13500
1,0.112463943,497520,-497520,TRUE,-497520
0,0.031572707,1206954,120695.4,TRUE,120695.4
0,0.103911326,729792,72979.2,TRUE,72979.2
0,0.013563586,270000,27000,TRUE,27000
0,0.055525737,503266.5,50326.65,TRUE,50326.65
0,0.060075826,405000,40500,TRUE,40500
0,0.028025084,876816,87681.6,TRUE,87681.6
1,0.062392394,808650,-808650,TRUE,-808650
0,0.032345492,327024,32702.4,TRUE,32702.4
1,0.081807005,894906,-894906,TRUE,-894906
0,0.018942508,102384,10238.4,TRUE,10238.4
0,0.047575455,840951,84095.1,TRUE,84095.1
0,0.043339819,269550,26955,TRUE,26955
0,0.029182122,607500,60750,TRUE,60750
1,0.146510963,143910,-143910,TRUE,-143910
0,0.048291233,481176,48117.6,TRUE,48117.6
0,0.172866126,799956,79995.6,TRUE,79995.6
1,0.050416452,916470,-916470,TRUE,-916470
0,0.136596516,865854,86585.4,TRUE,86585.4
1,0.083656048,521280,-521280,TRUE,-521280
0,0.029388621,675000,67500,TRUE,67500
1,0.117759591,755190,-755190,TRUE,-755190
0,0.118379455,405000,40500,TRUE,40500
0,0.187256876,383202,38320.2,FALSE,0
0,0.072358442,360000,36000,TRUE,36000
0,0.088342765,270000,27000,TRUE,27000
0,0.04505805,157500,15750,TRUE,15750
1,0.1008969,900000,-900000,TRUE,-900000
0,0.153739473,180000,18000,TRUE,18000
1,0.265996351,297130.5,-297130.5,FALSE,0
0,0.044027178,675000,67500,TRUE,67500
0,0.150237096,102384,10238.4,TRUE,10238.4
0,0.029486084,481495.5,48149.55,TRUE,48149.55
0,0.213654321,701730,70173,FALSE,0
1,0.221833061,683023.5,-683023.5,FALSE,0
0,0.039746611,986782.5,98678.25,TRUE,98678.25
0,0.034001421,571446,57144.6,TRUE,57144.6
0,0.021111262,787131,78713.1,TRUE,78713.1
0,0.032730753,225000,22500,TRUE,22500
0,0.074751968,904500,90450,TRUE,90450
0,0.030778146,270000,27000,TRUE,27000
0,0.215040899,543735,54373.5,FALSE,0
0,0.019290576,1800000,180000,TRUE,180000
0,0.028642863,395766,39576.6,TRUE,39576.6
0,0.021728318,269550,26955,TRUE,26955
0,0.016859106,450000,45000,TRUE,45000
1,0.115919186,540000,-540000,TRUE,-540000
1,0.133532501,630000,-630000,TRUE,-630000
0,0.122497315,314055,31405.5,TRUE,31405.5
0,0.019188058,1227901.5,122790.15,TRUE,122790.15
0,0.020375158,808650,80865,TRUE,80865
0,0.039138378,942300,94230,TRUE,94230
0,0.146520124,450000,45000,TRUE,45000
0,0.074265841,1042560,104256,TRUE,104256
0,0.026778409,270000,27000,TRUE,27000
0,0.04782759,450000,45000,TRUE,45000
0,0.053430387,584460,58446,TRUE,58446
0,0.046499132,573408,57340.8,TRUE,57340.8
0,0.032728712,568057.5,56805.75,TRUE,56805.75
1,0.407465271,545040,-545040,FALSE,0
0,0.028038318,670500,67050,TRUE,67050
